Track,Track链接,Month,Pending,Clear,Reject,Total,Ave. Waiting Days for Complete Cases,字段2_link,CheckeeCaseNo,LastName,FirstName,ID,Univeristy,CheckDate,Degree,VisaType,VisaEntry,Employer,JobTitle,Consulate,YearsInUSA,Major,Status,Country,CompleteDate,Note
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826936,Checkee CaseNum: 826936,Last Name: N/A,First Name: N/A,ID: 过过过,University(College): N/A,Check Date: 2019-08-26,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: chemical engineering,Status: Clear,Country: N/A,Complete Date: 2019-09-19,"Note: 2019-8-23 case created
2019-8-26 1st update
2019-9-18 2nd update
2019-9-19 Issued"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826951,Checkee CaseNum: 826951,Last Name: N/A,First Name: N/A,ID: XX0826,University(College): N/A,Check Date: 2019-08-26,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-09-24,"Note: 08-23 case created
08-26 interview, check
08-26 first update
09-24 issued"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826972,Checkee CaseNum: 826972,Last Name: N/A,First Name: N/A,ID: 过过过,University(College): N/A,Check Date: 2019-08-26,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: material science,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826986,Checkee CaseNum: 826986,Last Name: N/A,First Name: N/A,ID: Jenny,University(College): N/A,Check Date: 2019-08-26,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: poultry science,Status: Clear,Country: N/A,Complete Date: 2019-09-20,"Note: 08.26 check
08.27 updated
09.19 updated
09.20 issued
希望大家都顺利"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826993,Checkee CaseNum: 826993,Last Name: N/A,First Name: N/A,ID: AA0097ZTL7,University(College): N/A,Check Date: 2019-08-26,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: Electronics,Status: Clear,Country: N/A,Complete Date: 2019-09-26,"Note: 整整一个月
8/26 面签
9/19 update以为会issue结果并没有
9/26 整整一个月，10点多查没有issue，12点多查，issue了
喜大普奔。
祝大家都顺利呀"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=827022,Checkee CaseNum: 827022,Last Name: N/A,First Name: N/A,ID: AA0097ZTL7,University(College): N/A,Check Date: 2019-08-26,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: EE,Status: Clear,Country: N/A,Complete Date: 2019-09-26,"Note: 整整一个月的check。
8/26 面签并update
9/19 update
接下来杳无音信，跟我同一天面签的同学都issue了，突然感觉人生好悲催。
9/26 苦苦等待了一周终于issue，终于喜大普奔。
又得苦苦等护照，订机票。"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=827067,Checkee CaseNum: 827067,Last Name: N/A,First Name: N/A,ID: L,University(College): N/A,Check Date: 2019-08-26,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: Postdoc,US Consulate: ShangHai,Years in Usa: 9,Major: Immunology/Pathology,Status: Clear,Country: China,Complete Date: 2019-10-21,"Note: Interview:      8/26/19
1st update:    8/28/19
2nd update:  10/18/19
Issued:          10/21/19"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826725,Checkee CaseNum: 826725,Last Name: N/A,First Name: N/A,ID: AA0097J1,University(College): N/A,Check Date: 2019-08-27,Degree: Ph.D,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 3,Major: Insect biochemistry,Status: Clear,Country: N/A,Complete Date: 2019-10-09,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826727,Checkee CaseNum: 826727,Last Name: N/A,First Name: N/A,ID: tlp求求你让,University(College): N/A,Check Date: 2019-08-27,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: CS,Status: Clear,Country: 中国,Complete Date: 2019-10-09,"Note: 求超越妹妹快显灵让我过了吧 55555
2019.08.26 case created
2019.08.27 case updated (1st interview)
2019.10.07 case updated (2rd)
2019.10.09 Issued"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826742,Checkee CaseNum: 826742,Last Name: N/A,First Name: N/A,ID: YY&CC,University(College): N/A,Check Date: 2019-08-27,Degree: N/A,Visa Type: J1,Visa Entry: New,"Employer: CPES, Virginia Tech",Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: EE,Status: Clear,Country: N/A,Complete Date: 2019-09-19,"Note: 1-year J1 student intern
Created: 26-Aug-2019
Updated: 18-Sep-2019
Issued: 19-Sep-2019

感谢YY！"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826758,Checkee CaseNum: 826758,Last Name: Feng,First Name: Yu,ID: fenbse,University(College): N/A,Check Date: 2019-08-27,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Ecology,Status: Clear,Country: N/A,Complete Date: 2019-09-26,"Note: 终于过了来还愿攒人品。。天天刷这个网站找安慰。

8.27上海面签，啥也没问直接收材料然后告知被check，回去后查状态一直是8.26更新的Application Received。忍不住9月3号发邮件问了，然后9月4号update 成了AP
9.25下午update
9.26中午issued

祝愿各位申请顺利！！"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826780,Checkee CaseNum: 826780,Last Name: N/A,First Name: N/A,ID: 冬瓜柠檬小,University(College): N/A,Check Date: 2019-08-27,Degree: N/A,Visa Type: H4,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: EE,Status: Clear,Country: N/A,Complete Date: 2019-09-10,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826899,Checkee CaseNum: 826899,Last Name: N/A,First Name: N/A,ID: testing,University(College): N/A,Check Date: 2019-08-27,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: EE,Status: Clear,Country: N/A,Complete Date: 2019-09-24,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826905,Checkee CaseNum: 826905,Last Name: Lin,First Name: jiancheng,ID: Mel_jc,University(College): N/A,Check Date: 2019-08-27,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: Others,Years in Usa: 0,Major: engineering,Status: Pending,Country: 中国,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826940,Checkee CaseNum: 826940,Last Name: N/A,First Name: N/A,ID: opengl106,University(College): N/A,Check Date: 2019-08-27,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: N/A,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826970,Checkee CaseNum: 826970,Last Name: N/A,First Name: N/A,ID: Yuuuujia,University(College): N/A,Check Date: 2019-08-27,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: EE,Status: Clear,Country: N/A,Complete Date: 2019-09-17,"Note: 年轻白人小姐姐，胖胖的
EEMS，二签，收了cv sp 导师cv offer
三周issue"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826991,Checkee CaseNum: 826991,Last Name: N/A,First Name: N/A,ID: chenwusi2012,University(College): N/A,Check Date: 2019-08-27,Degree: N/A,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: ME,Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: 08/27: AP 1st Update (Interview).
10/25: AP 2nd Update."
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826995,Checkee CaseNum: 826995,Last Name: N/A,First Name: N/A,ID: qq31201,University(College): N/A,Check Date: 2019-08-27,Degree: MS,Visa Type: H4,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Finance,Status: Clear,Country: N/A,Complete Date: 2019-09-24,"Note: 9-23:去年H4成都面签很顺利，今年成都取消H签，申请免面签被拒，到广州面签并要求带自己的简历。因所属公司从事VC，英文问投资什么类型的公司？;-(

9-24:https://ceac.state.gov/CEACStatTracker/Status.aspx网站从9-22起无法查询（总是提示验证码错），早上发邮件去询问。中午意外收到邮件告知visa approved~~查询网站故障依旧。

9-25:CEAC网站终于可查询了，issued on 9-24"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=827005,Checkee CaseNum: 827005,Last Name: N/A,First Name: N/A,ID: 残月,University(College): N/A,Check Date: 2019-08-27,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 7,Major: Biology,Status: Clear,Country: China,Complete Date: 2019-09-26,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826712,Checkee CaseNum: 826712,Last Name: N/A,First Name: N/A,ID: 不出意外,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Materials,Status: Clear,Country: N/A,Complete Date: 2019-10-08,"Note: Case created 8/27
Last update 8/28
Second update 10/4
3rd update 10/7
Issued 10/8"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826713,Checkee CaseNum: 826713,Last Name: N/A,First Name: N/A,ID: dongyeh,University(College): N/A,Check Date: 2019-08-28,Degree: Ph.D,Visa Type: B1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Microelectronics,Status: Clear,Country: China,Complete Date: 2019-10-08,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826754,Checkee CaseNum: 826754,Last Name: N/A,First Name: N/A,ID: luisbai,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: B2,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: MBA,Status: Clear,Country: N/A,Complete Date: 2019-09-06,Note: 夫妻两人，我的通过了，她的还没过
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826756,Checkee CaseNum: 826756,Last Name: N/A,First Name: N/A,ID: 我叫过儿,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: medical,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826959,Checkee CaseNum: 826959,Last Name: N/A,First Name: N/A,ID: tOCwK4ty3N,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-10-08,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826830,Checkee CaseNum: 826830,Last Name: N/A,First Name: N/A,ID: 370213199205125,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: B2,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: N/A,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826831,Checkee CaseNum: 826831,Last Name: N/A,First Name: N/A,ID: AA0092BBGT,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: B2,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: N/A,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826861,Checkee CaseNum: 826861,Last Name: Ding,First Name: Muyao,ID: Pass66,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: MexicoCity,Years in Usa: 0,Major: Interaction Design,Status: Pending,Country: United States,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826889,Checkee CaseNum: 826889,Last Name: N/A,First Name: N/A,ID: kiggee,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: L1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: CS,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826921,Checkee CaseNum: 826921,Last Name: N/A,First Name: N/A,ID: Canada2011,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: Chemical Engineering,Status: Clear,Country: N/A,Complete Date: 2019-10-07,"Note: Interview: 28Aug2019
Additional documents submitted: 29Aug2019
Last Updated: 04Oct2019"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=827010,Checkee CaseNum: 827010,Last Name: N/A,First Name: N/A,ID: 贡献数据 �,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: Backend Engineer,US Consulate: BeiJing,Years in Usa: 7,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-09-24,"Note: 这是第二次签H1，之前第一次H1和所有F1都没有被Check过
8-28 面签
8-29 第一次Update
从9-21开始，CEAC就查不到信息了
9-25 半夜突然收到邮件说可以取护照了，再查CEAC也查到了，显示的Update是9-24"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=827061,Checkee CaseNum: 827061,Last Name: N/A,First Name: N/A,ID: terry,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: ME,Status: Clear,Country: N/A,Complete Date: 2019-10-09,"Note: 9月23日有一个update，然后杳无音讯
oct8 3rd update
oct9 issue"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=827068,Checkee CaseNum: 827068,Last Name: N/A,First Name: N/A,ID: seuhoww,University(College): N/A,Check Date: 2019-08-28,Degree: Ph.D,Visa Type: B2,Visa Entry: New,Employer: N/A,Job Title: Postdoc,US Consulate: Europe,Years in Usa: 0,Major: Electronic and Computer E,Status: Clear,Country: N/A,Complete Date: 2019-10-28,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=827424,Checkee CaseNum: 827424,Last Name: N/A,First Name: N/A,ID: 芝麻糊,University(College): N/A,Check Date: 2019-08-28,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Chemical Engineering,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826762,Checkee CaseNum: 826762,Last Name: N/A,First Name: N/A,ID: Kuailun,University(College): N/A,Check Date: 2019-08-29,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Automation,Status: Clear,Country: N/A,Complete Date: 2019-09-20,"Note: 2019.9.18 second update
2019.9.19 third update
2019.9.20 issued"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826774,Checkee CaseNum: 826774,Last Name: N/A,First Name: N/A,ID: AA9966,University(College): N/A,Check Date: 2019-08-29,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: cs,Status: Clear,Country: N/A,Complete Date: 2019-09-20,"Note: 收走护照、CV、研究计划和外导CV。
second update 9.18
Issued  9.20"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826786,Checkee CaseNum: 826786,Last Name: N/A,First Name: N/A,ID: TEST1,University(College): N/A,Check Date: 2019-08-29,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: information management,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note: 面签问了去美国干什么，会不会说英语。之后都是英文交流，要了个人简历，邀请函，问了行程，然后要行程单，没有准备。最后就给了221g单子，让把行程单邮件发过去。
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826789,Checkee CaseNum: 826789,Last Name: N/A,First Name: N/A,ID: whywhywhy,University(College): N/A,Check Date: 2019-08-29,Degree: MS,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: Software Engineer,US Consulate: GuangZhou,Years in Usa: 4,Major: EE,Status: Clear,Country: N/A,Complete Date: 2019-09-24,"Note: 前两天ceac似乎挂掉了，查不了信息，所以不知道有没有update过
9/24 Issued. 期待护照了！
9/27 护照到手"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826798,Checkee CaseNum: 826798,Last Name: N/A,First Name: N/A,ID: NSJ,University(College): N/A,Check Date: 2019-08-29,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: ME,Status: Clear,Country: N/A,Complete Date: 2019-09-24,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826914,Checkee CaseNum: 826914,Last Name: N/A,First Name: N/A,ID: pangbaomei,University(College): N/A,Check Date: 2019-08-29,Degree: N/A,Visa Type: O1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 5,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-09-20,"Note: 1st update: 29-Aug-2019 (interview)
2nd update: 20-Sep-2019 (issued)

Machine Learning方向，面试的时候VO要了research statement, 我说没带，VO说那没事就不要了，然后回头和其他人聊了一会儿，说是typical academic profile, 需要一个月时间处理"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826919,Checkee CaseNum: 826919,Last Name: Liu,First Name: Xiao,ID: bambool,University(College): N/A,Check Date: 2019-08-29,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-10-07,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826925,Checkee CaseNum: 826925,Last Name: N/A,First Name: N/A,ID: kun,University(College): N/A,Check Date: 2019-08-29,Degree: N/A,Visa Type: B2,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: CS,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826945,Checkee CaseNum: 826945,Last Name: N/A,First Name: N/A,ID: xuyangz,University(College): N/A,Check Date: 2019-08-29,Degree: N/A,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Information Systems,Status: Clear,Country: N/A,Complete Date: 2019-09-26,"Note: Updated: 9/25
Issued: 9/26"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826980,Checkee CaseNum: 826980,Last Name: N/A,First Name: N/A,ID: 小黑保佑,University(College): N/A,Check Date: 2019-08-29,Degree: N/A,Visa Type: L1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Electronic information,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=827019,Checkee CaseNum: 827019,Last Name: Guo,First Name: Jiajia,ID: Jiajia,University(College): N/A,Check Date: 2019-08-29,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: Others,Years in Usa: 0,Major: EE,Status: Pending,Country: china,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=827111,Checkee CaseNum: 827111,Last Name: N/A,First Name: N/A,ID: MororoAoi,University(College): N/A,Check Date: 2019-08-29,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Inorganic Chemistry,Status: Clear,Country: N/A,Complete Date: 2019-10-10,"Note: Interview: 2019-08-27
First update: 2019-08-29
Second update: 2019-10-07
Third update: 2019-10-09 :(
Issued: 2019-10-10"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826773,Checkee CaseNum: 826773,Last Name: N/A,First Name: N/A,ID: TANG,University(College): N/A,Check Date: 2019-08-30,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Environmental engineering,Status: Clear,Country: N/A,Complete Date: 2019-09-20,"Note: 8.28 Beijing,美女VO全程中文，我英文，尬聊三分钟，收走个人CV研究计划，导师CV
8.29 first up
9.18 second up
9.20 issued

PS:我CSC的J1
   我媳妇和我同行，个人自费单独申请J1，同天面签check，三个工作日后就issued，比我快好多，超给力"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=826997,Checkee CaseNum: 826997,Last Name: N/A,First Name: N/A,ID: wolfzy8,University(College): N/A,Check Date: 2019-08-30,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Mechanical Engineering,Status: Clear,Country: N/A,Complete Date: 2019-09-27,"Note: Updated: 09/26
Issued: 09/27"
Track,https://www.checkee.info/main.php?dispdate=2019-08,2019-08,76,204,5,285,26,https://www.checkee.info/personal_detail.php?casenum=827234,Checkee CaseNum: 827234,Last Name: N/A,First Name: N/A,ID: 膜拜力量,University(College): N/A,Check Date: 2019-08-30,Degree: Ph.D,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: HongKong,Years in Usa: 0,Major: cee,Status: Pending,Country: china,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825172,Checkee CaseNum: 825172,Last Name: N/A,First Name: N/A,ID: 攒人品,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Mechanical engineering,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note: 收了一堆材料，study plan都没问
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,,,,,,,,,,,,,,,,,,,
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825175,Checkee CaseNum: 825175,Last Name: N/A,First Name: N/A,ID: 放我回去搬,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Developmental Biology,Status: Clear,Country: China,Complete Date: 2019-08-14,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825183,Checkee CaseNum: 825183,Last Name: N/A,First Name: N/A,ID: 汉克粱,University(College): N/A,Check Date: 2019-07-01,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Biology,Status: Clear,Country: N/A,Complete Date: 2019-08-19,Note:
